series_id,night,event,step,timestamp
12d01911d509,5,wakeup,,
12d01911d509,6,onset,93240,2019-01-14T20:30:00-0500
12d01911d509,6,wakeup,100392,2019-01-15T06:26:00-0500
12d01911d509,7,onset,110604,2019-01-15T20:37:00-0500
12d01911d509,7,wakeup,117456,2019-01-16T06:08:00-0500
12d01911d509,8,onset,129240,2019-01-16T22:30:00-0500
12d01911d509,8,wakeup,134904,2019-01-17T06:22:00-0500
12d01911d509,9,onset,144708,2019-01-17T19:59:00-0500
12d01911d509,9,wakeup,152004,2019-01-18T06:07:00-0500
12d01911d509,10,onset,162540,2019-01-18T20:45:00-0500
12d01911d509,10,wakeup,169860,2019-01-19T06:55:00-0500
12d01911d509,11,onset,180264,2019-01-19T21:22:00-0500
12d01911d509,11,wakeup,188184,2019-01-20T08:22:00-0500
12d01911d509,12,onset,196824,2019-01-20T20:22:00-0500
12d01911d509,12,wakeup,204120,2019-01-21T06:30:00-0500
12d01911d509,13,onset,214260,2019-01-21T20:35:00-0500
12d01911d509,13,wakeup,221040,2019-01-22T06:00:00-0500
12d01911d509,14,onset,231204,2019-01-22T20:07:00-0500
12d01911d509,14,wakeup,238320,2019-01-23T06:00:00-0500
12d01911d509,15,onset,249072,2019-01-23T20:56:00-0500
12d01911d509,15,wakeup,255720,2019-01-24T06:10:00-0500
12d01911d509,16,onset,266040,2019-01-24T20:30:00-0500
12d01911d509,16,wakeup,272700,2019-01-25T05:45:00-0500
12d01911d509,17,onset,284112,2019-01-25T21:36:00-0500
12d01911d509,17,wakeup,291600,2019-01-26T08:00:00-0500
12d01911d509,18,onset,301944,2019-01-26T22:22:00-0500
12d01911d509,18,wakeup,308472,2019-01-27T07:26:00-0500
12d01911d509,19,onset,318840,2019-01-27T21:50:00-0500
12d01911d509,19,wakeup,325524,2019-01-28T07:07:00-0500
12d01911d509,20,onset,,
12d01911d509,20,wakeup,,
12d01911d509,21,onset,352392,2019-01-29T20:26:00-0500
12d01911d509,21,wakeup,359544,2019-01-30T06:22:00-0500
12d01911d509,22,onset,369672,2019-01-30T20:26:00-0500
12d01911d509,22,wakeup,376728,2019-01-31T06:14:00-0500
12d01911d509,23,onset,388656,2019-01-31T22:48:00-0500
12d01911d509,23,wakeup,394236,2019-02-01T06:33:00-0500
12d01911d509,24,onset,405036,2019-02-01T21:33:00-0500
12d01911d509,24,wakeup,411288,2019-02-02T06:14:00-0500
12d01911d509,25,onset,423756,2019-02-02T23:33:00-0500
12d01911d509,25,wakeup,428616,2019-02-03T06:18:00-0500
12d01911d509,26,onset,439776,2019-02-03T21:48:00-0500
12d01911d509,26,wakeup,446028,2019-02-04T06:29:00-0500
12d01911d509,27,onset,456228,2019-02-04T20:39:00-0500
12d01911d509,27,wakeup,463260,2019-02-05T06:25:00-0500
12d01911d509,28,onset,475080,2019-02-05T22:50:00-0500
12d01911d509,28,wakeup,480600,2019-02-06T06:30:00-0500
12d01911d509,29,onset,,
12d01911d509,29,wakeup,,
12d01911d509,30,onset,,
12d01911d509,30,wakeup,,
12d01911d509,31,onset,,
12d01911d509,31,wakeup,,
12d01911d509,32,onset,,
12d01911d509,32,wakeup,,
12d01911d509,33,onset,,
12d01911d509,33,wakeup,,
12d01911d509,34,onset,,
12d01911d509,34,wakeup,,
12d01911d509,35,onset,,
12d01911d509,35,wakeup,,
12d01911d509,36,onset,,
12d01911d509,36,wakeup,,
12d01911d509,37,onset,,
12d01911d509,37,wakeup,,
12d01911d509,38,onset,,
12d01911d509,38,wakeup,,
12d01911d509,39,onset,,
12d01911d509,39,wakeup,,
12d01911d509,40,onset,,
12d01911d509,40,wakeup,,
12d01911d509,41,onset,,
12d01911d509,41,wakeup,,
12d01911d509,42,onset,,
12d01911d509,42,wakeup,,
12d01911d509,43,onset,,
12d01911d509,43,wakeup,,
1319a1935f48,1,onset,6564,2017-12-29T20:52:00-0500
1319a1935f48,1,wakeup,13212,2017-12-30T06:06:00-0500
1319a1935f48,2,onset,23208,2017-12-30T19:59:00-0500
1319a1935f48,2,wakeup,30636,2017-12-31T06:18:00-0500
1319a1935f48,3,onset,41040,2017-12-31T20:45:00-0500
1319a1935f48,3,wakeup,48096,2018-01-01T06:33:00-0500
1319a1935f48,4,onset,58068,2018-01-01T20:24:00-0500
1319a1935f48,4,wakeup,66372,2018-01-02T07:56:00-0500
1319a1935f48,5,onset,75528,2018-01-02T20:39:00-0500
1319a1935f48,5,wakeup,81792,2018-01-03T05:21:00-0500
1319a1935f48,6,onset,94404,2018-01-03T22:52:00-0500
1319a1935f48,6,wakeup,100284,2018-01-04T07:02:00-0500
1319a1935f48,7,onset,109296,2018-01-04T19:33:00-0500
1319a1935f48,7,wakeup,117000,2018-01-05T06:15:00-0500
1319a1935f48,8,onset,127608,2018-01-05T20:59:00-0500
1319a1935f48,8,wakeup,134676,2018-01-06T06:48:00-0500
1319a1935f48,9,onset,144312,2018-01-06T20:11:00-0500
1319a1935f48,9,wakeup,152004,2018-01-07T06:52:00-0500
1319a1935f48,10,onset,164652,2018-01-08T00:26:00-0500
1319a1935f48,10,wakeup,169824,2018-01-08T07:37:00-0500
1319a1935f48,11,onset,178152,2018-01-08T19:11:00-0500
1319a1935f48,11,wakeup,186792,2018-01-09T07:11:00-0500
1319a1935f48,12,onset,196200,2018-01-09T20:15:00-0500
1319a1935f48,12,wakeup,203892,2018-01-10T06:56:00-0500
1319a1935f48,13,onset,213588,2018-01-10T20:24:00-0500
1319a1935f48,13,wakeup,220440,2018-01-11T05:55:00-0500
1319a1935f48,14,onset,230832,2018-01-11T20:21:00-0500
1319a1935f48,14,wakeup,238392,2018-01-12T06:51:00-0500
1319a1935f48,15,onset,248304,2018-01-12T20:37:00-0500
1319a1935f48,15,wakeup,255276,2018-01-13T06:18:00-0500
1319a1935f48,16,onset,266844,2018-01-13T22:22:00-0500
1319a1935f48,16,wakeup,273504,2018-01-14T07:37:00-0500
1319a1935f48,17,onset,281832,2018-01-14T19:11:00-0500
1319a1935f48,17,wakeup,289608,2018-01-15T05:59:00-0500
1319a1935f48,18,onset,299556,2018-01-15T19:48:00-0500
1319a1935f48,18,wakeup,307740,2018-01-16T07:10:00-0500
1319a1935f48,19,onset,317064,2018-01-16T20:07:00-0500
1319a1935f48,19,wakeup,324084,2018-01-17T05:52:00-0500
1319a1935f48,20,onset,334056,2018-01-17T19:43:00-0500
1319a1935f48,20,wakeup,341772,2018-01-18T06:26:00-0500
1319a1935f48,21,onset,351984,2018-01-18T20:37:00-0500
1319a1935f48,21,wakeup,358692,2018-01-19T05:56:00-0500
1319a1935f48,22,onset,368712,2018-01-19T19:51:00-0500
1319a1935f48,22,wakeup,376104,2018-01-20T06:07:00-0500
1319a1935f48,23,onset,385740,2018-01-20T19:30:00-0500
1319a1935f48,23,wakeup,393072,2018-01-21T05:41:00-0500
1319a1935f48,24,onset,403284,2018-01-21T19:52:00-0500
1319a1935f48,24,wakeup,410484,2018-01-22T05:52:00-0500
1319a1935f48,25,onset,420384,2018-01-22T19:37:00-0500
1319a1935f48,25,wakeup,428292,2018-01-23T06:36:00-0500
1319a1935f48,26,onset,438048,2018-01-23T20:09:00-0500
1319a1935f48,26,wakeup,445752,2018-01-24T06:51:00-0500
1319a1935f48,27,onset,455076,2018-01-24T19:48:00-0500
1319a1935f48,27,wakeup,462720,2018-01-25T06:25:00-0500
1319a1935f48,28,onset,472668,2018-01-25T20:14:00-0500
1319a1935f48,28,wakeup,479964,2018-01-26T06:22:00-0500
1319a1935f48,29,onset,489636,2018-01-26T19:48:00-0500
1319a1935f48,29,wakeup,497424,2018-01-27T06:37:00-0500
1319a1935f48,30,onset,507600,2018-01-27T20:45:00-0500
1319a1935f48,30,wakeup,514080,2018-01-28T05:45:00-0500
1319a1935f48,31,onset,523968,2018-01-28T19:29:00-0500
1319a1935f48,31,wakeup,531360,2018-01-29T05:45:00-0500
1319a1935f48,32,onset,541836,2018-01-29T20:18:00-0500
1319a1935f48,32,wakeup,548892,2018-01-30T06:06:00-0500
1319a1935f48,33,onset,558624,2018-01-30T19:37:00-0500
1319a1935f48,33,wakeup,566352,2018-01-31T06:21:00-0500
1319a1935f48,34,onset,,
1319a1935f48,34,wakeup,,
1319a1935f48,35,onset,,
1319a1935f48,35,wakeup,,
137771d19ca2,2,onset,21936,2017-11-24T22:58:00-0500
137771d19ca2,2,wakeup,29232,2017-11-25T09:06:00-0500
137771d19ca2,3,onset,39972,2017-11-26T00:01:00-0500
137771d19ca2,3,wakeup,47916,2017-11-26T11:03:00-0500
137771d19ca2,4,onset,56508,2017-11-26T22:59:00-0500
137771d19ca2,4,wakeup,61236,2017-11-27T05:33:00-0500
137771d19ca2,5,onset,74256,2017-11-27T23:38:00-0500
137771d19ca2,5,wakeup,79644,2017-11-28T07:07:00-0500
137771d19ca2,6,onset,,
137771d19ca2,6,wakeup,,
137771d19ca2,7,onset,,
137771d19ca2,7,wakeup,,
137771d19ca2,8,onset,,
137771d19ca2,8,wakeup,,
137771d19ca2,9,onset,,
137771d19ca2,9,wakeup,,
137771d19ca2,10,onset,,
137771d19ca2,10,wakeup,,
137771d19ca2,11,onset,,
137771d19ca2,11,wakeup,,
137771d19ca2,12,onset,,
137771d19ca2,12,wakeup,,
137771d19ca2,13,onset,,
137771d19ca2,13,wakeup,,
137771d19ca2,14,onset,,
137771d19ca2,14,wakeup,,
137771d19ca2,15,onset,,
137771d19ca2,15,wakeup,,
137771d19ca2,16,onset,,
137771d19ca2,16,wakeup,,
137771d19ca2,17,onset,,
137771d19ca2,17,wakeup,,
137771d19ca2,18,onset,,
137771d19ca2,18,wakeup,,
137771d19ca2,19,onset,,
137771d19ca2,19,wakeup,,
137771d19ca2,20,onset,,
137771d19ca2,20,wakeup,,
137771d19ca2,21,onset,,
137771d19ca2,21,wakeup,,
137771d19ca2,22,onset,,
137771d19ca2,22,wakeup,,
137771d19ca2,23,onset,,
137771d19ca2,23,wakeup,,
137771d19ca2,24,onset,,
137771d19ca2,24,wakeup,,
137771d19ca2,25,onset,,
137771d19ca2,25,wakeup,,
137b99e936ab,1,onset,6228,2018-07-19T01:39:00-0400
137b99e936ab,1,wakeup,13932,2018-07-19T12:21:00-0400
137b99e936ab,2,onset,,
137b99e936ab,2,wakeup,,
137b99e936ab,3,onset,,
137b99e936ab,3,wakeup,,
137b99e936ab,4,onset,57660,2018-07-22T01:05:00-0400
137b99e936ab,4,wakeup,64392,2018-07-22T10:26:00-0400
137b99e936ab,5,onset,73656,2018-07-22T23:18:00-0400
137b99e936ab,5,wakeup,79560,2018-07-23T07:30:00-0400
137b99e936ab,6,onset,91884,2018-07-24T00:37:00-0400
137b99e936ab,6,wakeup,99084,2018-07-24T10:37:00-0400
137b99e936ab,7,onset,111456,2018-07-25T03:48:00-0400
137b99e936ab,7,wakeup,114156,2018-07-25T07:33:00-0400
137b99e936ab,8,onset,,
137b99e936ab,8,wakeup,,
137b99e936ab,9,onset,144756,2018-07-27T02:03:00-0400
137b99e936ab,9,wakeup,147192,2018-07-27T05:26:00-0400
137b99e936ab,10,onset,159828,2018-07-27T22:59:00-0400
137b99e936ab,10,wakeup,168252,2018-07-28T10:41:00-0400
137b99e936ab,11,onset,,
137b99e936ab,11,wakeup,,
137b99e936ab,12,onset,,
137b99e936ab,12,wakeup,,
137b99e936ab,13,onset,212556,2018-07-31T00:13:00-0400
137b99e936ab,13,wakeup,220500,2018-07-31T11:15:00-0400
137b99e936ab,14,onset,233136,2018-08-01T04:48:00-0400
137b99e936ab,14,wakeup,235080,2018-08-01T07:30:00-0400
137b99e936ab,15,onset,243720,2018-08-01T19:30:00-0400
137b99e936ab,15,wakeup,248256,2018-08-02T01:48:00-0400
137b99e936ab,16,onset,266304,2018-08-03T02:52:00-0400
137b99e936ab,16,wakeup,272700,2018-08-03T11:45:00-0400
137b99e936ab,17,onset,282660,2018-08-04T01:35:00-0400
137b99e936ab,17,wakeup,284580,2018-08-04T04:15:00-0400
137b99e936ab,18,onset,,
137b99e936ab,18,wakeup,,
137b99e936ab,19,onset,318420,2018-08-06T03:15:00-0400
137b99e936ab,19,wakeup,325044,2018-08-06T12:27:00-0400
137b99e936ab,20,onset,337584,2018-08-07T05:52:00-0400
137b99e936ab,20,wakeup,345048,2018-08-07T16:14:00-0400
137b99e936ab,21,onset,,
137b99e936ab,21,wakeup,,
137b99e936ab,22,onset,366876,2018-08-08T22:33:00-0400
137b99e936ab,22,wakeup,372912,2018-08-09T06:56:00-0400
137b99e936ab,23,onset,386412,2018-08-10T01:41:00-0400
137b99e936ab,23,wakeup,390456,2018-08-10T07:18:00-0400
137b99e936ab,24,onset,405216,2018-08-11T03:48:00-0400
137b99e936ab,24,wakeup,410652,2018-08-11T11:21:00-0400
137b99e936ab,25,onset,,
137b99e936ab,25,wakeup,,
137b99e936ab,26,onset,,
137b99e936ab,26,wakeup,,
137b99e936ab,27,onset,,
137b99e936ab,27,wakeup,,
137b99e936ab,28,onset,467052,2018-08-14T17:41:00-0400
137b99e936ab,28,wakeup,478980,2018-08-15T10:15:00-0400
137b99e936ab,29,onset,,
137b99e936ab,29,wakeup,,
137b99e936ab,30,onset,,
137b99e936ab,30,wakeup,,
137b99e936ab,31,onset,,
137b99e936ab,31,wakeup,,
137b99e936ab,32,onset,,
137b99e936ab,32,wakeup,,
137b99e936ab,33,onset,,
137b99e936ab,33,wakeup,,
13b4d6a01d27,1,onset,,
13b4d6a01d27,1,wakeup,,
13b4d6a01d27,2,onset,25548,2018-02-22T23:44:00-0500
13b4d6a01d27,2,wakeup,31932,2018-02-23T08:36:00-0500
13b4d6a01d27,3,onset,43488,2018-02-24T00:39:00-0500
13b4d6a01d27,3,wakeup,49224,2018-02-24T08:37:00-0500
13b4d6a01d27,4,onset,59580,2018-02-24T23:00:00-0500
13b4d6a01d27,4,wakeup,67272,2018-02-25T09:41:00-0500
13b4d6a01d27,5,onset,77640,2018-02-26T00:05:00-0500
13b4d6a01d27,5,wakeup,83844,2018-02-26T08:42:00-0500
148471991ffb,1,onset,8028,2019-01-11T00:24:00-0500
148471991ffb,1,wakeup,12420,2019-01-11T06:30:00-0500
148471991ffb,2,onset,27036,2019-01-12T02:48:00-0500
148471991ffb,2,wakeup,34404,2019-01-12T13:02:00-0500
148471991ffb,3,onset,,
148471991ffb,3,wakeup,,
148471991ffb,4,onset,,
148471991ffb,4,wakeup,,
148471991ffb,5,onset,,
148471991ffb,5,wakeup,,
148471991ffb,6,onset,,
148471991ffb,6,wakeup,,
148471991ffb,7,onset,,
148471991ffb,7,wakeup,,
148471991ffb,8,onset,124152,2019-01-17T17:41:00-0500
148471991ffb,8,wakeup,133644,2019-01-18T06:52:00-0500
148471991ffb,9,onset,,
148471991ffb,9,wakeup,,
148471991ffb,10,onset,,
148471991ffb,10,wakeup,,
148471991ffb,11,onset,,
148471991ffb,11,wakeup,,
148471991ffb,12,onset,,
148471991ffb,12,wakeup,,
148471991ffb,13,onset,,
148471991ffb,13,wakeup,,
148471991ffb,14,onset,,
148471991ffb,14,wakeup,,
148471991ffb,15,onset,249852,2019-01-25T00:16:00-0500
148471991ffb,15,wakeup,254604,2019-01-25T06:52:00-0500
148471991ffb,16,onset,267660,2019-01-26T01:00:00-0500
148471991ffb,16,wakeup,278808,2019-01-26T16:29:00-0500
148471991ffb,17,onset,284892,2019-01-27T00:56:00-0500
148471991ffb,17,wakeup,292452,2019-01-27T11:26:00-0500
148471991ffb,18,onset,302796,2019-01-28T01:48:00-0500
148471991ffb,18,wakeup,309900,2019-01-28T11:40:00-0500
148471991ffb,19,onset,321828,2019-01-29T04:14:00-0500
148471991ffb,19,wakeup,324840,2019-01-29T08:25:00-0500
148471991ffb,20,onset,332040,2019-01-29T18:25:00-0500
148471991ffb,20,wakeup,345636,2019-01-30T13:18:00-0500
148471991ffb,21,onset,357120,2019-01-31T05:15:00-0500
148471991ffb,21,wakeup,364080,2019-01-31T14:55:00-0500
148471991ffb,22,onset,372276,2019-02-01T02:18:00-0500
148471991ffb,22,wakeup,379296,2019-02-01T12:03:00-0500
148471991ffb,23,onset,390960,2019-02-02T04:15:00-0500
148471991ffb,23,wakeup,393972,2019-02-02T08:26:00-0500
148471991ffb,24,onset,406620,2019-02-03T02:00:00-0500
148471991ffb,24,wakeup,415560,2019-02-03T14:25:00-0500
148471991ffb,25,onset,425364,2019-02-04T04:02:00-0500
148471991ffb,25,wakeup,432036,2019-02-04T13:18:00-0500
148471991ffb,26,onset,441804,2019-02-05T02:52:00-0500
148471991ffb,26,wakeup,444276,2019-02-05T06:18:00-0500
148471991ffb,27,onset,,
148471991ffb,27,wakeup,,
148471991ffb,28,onset,,
148471991ffb,28,wakeup,,
148471991ffb,29,onset,,
148471991ffb,29,wakeup,,
148471991ffb,30,onset,,
148471991ffb,30,wakeup,,
148471991ffb,31,onset,,
148471991ffb,31,wakeup,,
148471991ffb,32,onset,,
148471991ffb,32,wakeup,,
154fe824ed87,1,onset,5652,2019-01-26T22:21:00-0500
154fe824ed87,1,wakeup,13224,2019-01-27T08:52:00-0500
154fe824ed87,2,onset,24312,2019-01-28T00:16:00-0500
154fe824ed87,2,wakeup,30996,2019-01-28T09:33:00-0500
154fe824ed87,3,onset,41220,2019-01-28T23:45:00-0500
154fe824ed87,3,wakeup,46332,2019-01-29T06:51:00-0500
154fe824ed87,4,onset,57960,2019-01-29T23:00:00-0500
154fe824ed87,4,wakeup,63480,2019-01-30T06:40:00-0500
154fe824ed87,5,onset,76320,2019-01-31T00:30:00-0500
154fe824ed87,5,wakeup,80988,2019-01-31T06:59:00-0500
154fe824ed87,6,onset,92292,2019-01-31T22:41:00-0500
154fe824ed87,6,wakeup,98220,2019-02-01T06:55:00-0500
154fe824ed87,7,onset,110424,2019-02-01T23:52:00-0500
154fe824ed87,7,wakeup,117660,2019-02-02T09:55:00-0500
154fe824ed87,8,onset,128832,2019-02-03T01:26:00-0500
154fe824ed87,8,wakeup,134820,2019-02-03T09:45:00-0500
154fe824ed87,9,onset,145344,2019-02-04T00:22:00-0500
154fe824ed87,9,wakeup,150252,2019-02-04T07:11:00-0500
154fe824ed87,10,onset,162348,2019-02-04T23:59:00-0500
154fe824ed87,10,wakeup,167160,2019-02-05T06:40:00-0500
154fe824ed87,11,onset,177876,2019-02-05T21:33:00-0500
154fe824ed87,11,wakeup,186336,2019-02-06T09:18:00-0500
154fe824ed87,12,onset,197232,2019-02-07T00:26:00-0500
154fe824ed87,12,wakeup,201780,2019-02-07T06:45:00-0500
154fe824ed87,13,onset,213996,2019-02-07T23:43:00-0500
154fe824ed87,13,wakeup,219084,2019-02-08T06:47:00-0500
154fe824ed87,14,onset,230940,2019-02-08T23:15:00-0500
154fe824ed87,14,wakeup,235932,2019-02-09T06:11:00-0500
154fe824ed87,15,onset,250800,2019-02-10T02:50:00-0500
154fe824ed87,15,wakeup,257484,2019-02-10T12:07:00-0500
154fe824ed87,16,onset,266712,2019-02-11T00:56:00-0500
154fe824ed87,16,wakeup,270924,2019-02-11T06:47:00-0500
154fe824ed87,17,onset,282096,2019-02-11T22:18:00-0500
154fe824ed87,17,wakeup,290964,2019-02-12T10:37:00-0500
154fe824ed87,18,onset,299064,2019-02-12T21:52:00-0500
154fe824ed87,18,wakeup,305592,2019-02-13T06:56:00-0500
154fe824ed87,19,onset,317604,2019-02-13T23:37:00-0500
154fe824ed87,19,wakeup,322956,2019-02-14T07:03:00-0500
154fe824ed87,20,onset,334392,2019-02-14T22:56:00-0500
154fe824ed87,20,wakeup,340200,2019-02-15T07:00:00-0500
154fe824ed87,21,onset,352164,2019-02-15T23:37:00-0500
154fe824ed87,21,wakeup,358200,2019-02-16T08:00:00-0500
154fe824ed87,22,onset,369912,2019-02-17T00:16:00-0500
154fe824ed87,22,wakeup,378132,2019-02-17T11:41:00-0500
154fe824ed87,23,onset,386544,2019-02-17T23:22:00-0500
154fe824ed87,23,wakeup,391992,2019-02-18T06:56:00-0500
154fe824ed87,24,onset,403872,2019-02-18T23:26:00-0500
154fe824ed87,24,wakeup,409224,2019-02-19T06:52:00-0500
154fe824ed87,25,onset,421596,2019-02-20T00:03:00-0500
154fe824ed87,25,wakeup,426456,2019-02-20T06:48:00-0500
154fe824ed87,26,onset,437664,2019-02-20T22:22:00-0500
154fe824ed87,26,wakeup,443700,2019-02-21T06:45:00-0500
154fe824ed87,27,onset,455664,2019-02-21T23:22:00-0500
154fe824ed87,27,wakeup,461232,2019-02-22T07:06:00-0500
154fe824ed87,28,onset,473820,2019-02-23T00:35:00-0500
154fe824ed87,28,wakeup,479904,2019-02-23T09:02:00-0500
154fe824ed87,29,onset,491688,2019-02-24T01:24:00-0500
154fe824ed87,29,wakeup,497832,2019-02-24T09:56:00-0500
154fe824ed87,30,onset,,
154fe824ed87,30,wakeup,514980,2019-02-25T09:45:00-0500
154fe824ed87,31,onset,525012,2019-02-25T23:41:00-0500
154fe824ed87,31,wakeup,532260,2019-02-26T09:45:00-0500
154fe824ed87,32,onset,,
154fe824ed87,32,wakeup,,
16fe2798ed0f,1,onset,5304,2017-11-01T23:37:00-0400
16fe2798ed0f,1,wakeup,10284,2017-11-02T06:32:00-0400
16fe2798ed0f,2,onset,,
16fe2798ed0f,2,wakeup,,
16fe2798ed0f,3,onset,39552,2017-11-03T23:11:00-0400
16fe2798ed0f,3,wakeup,46116,2017-11-04T08:18:00-0400
16fe2798ed0f,4,onset,,
16fe2798ed0f,4,wakeup,,
16fe2798ed0f,5,onset,74520,2017-11-05T23:45:00-0400
16fe2798ed0f,5,wakeup,79056,2017-11-06T06:03:00-0400
16fe2798ed0f,6,onset,91344,2017-11-06T23:07:00-0400
16fe2798ed0f,6,wakeup,96648,2017-11-07T06:29:00-0400
16fe2798ed0f,7,onset,109296,2017-11-08T00:03:00-0400
16fe2798ed0f,7,wakeup,114012,2017-11-08T06:36:00-0400
16fe2798ed0f,8,onset,,
16fe2798ed0f,8,wakeup,,
16fe2798ed0f,9,onset,,
16fe2798ed0f,9,wakeup,,
16fe2798ed0f,10,onset,161160,2017-11-11T00:05:00-0400
16fe2798ed0f,10,wakeup,169332,2017-11-11T11:26:00-0400
16fe2798ed0f,11,onset,,
16fe2798ed0f,11,wakeup,,
16fe2798ed0f,12,onset,195828,2017-11-12T23:14:00-0500
16fe2798ed0f,12,wakeup,201084,2017-11-13T06:32:00-0500
16fe2798ed0f,13,onset,213996,2017-11-14T00:28:00-0500
16fe2798ed0f,13,wakeup,219000,2017-11-14T07:25:00-0500
16fe2798ed0f,14,onset,,
16fe2798ed0f,14,wakeup,,
16fe2798ed0f,15,onset,247944,2017-11-15T23:37:00-0500
16fe2798ed0f,15,wakeup,252564,2017-11-16T06:02:00-0500
16fe2798ed0f,16,onset,,
16fe2798ed0f,16,wakeup,,
16fe2798ed0f,17,onset,283224,2017-11-18T00:37:00-0500
16fe2798ed0f,17,wakeup,289752,2017-11-18T09:41:00-0500
16fe2798ed0f,18,onset,301248,2017-11-19T01:39:00-0500
16fe2798ed0f,18,wakeup,307524,2017-11-19T10:22:00-0500
16fe2798ed0f,19,onset,317532,2017-11-20T00:16:00-0500
16fe2798ed0f,19,wakeup,321840,2017-11-20T06:15:00-0500
16fe2798ed0f,20,onset,334332,2017-11-20T23:36:00-0500
16fe2798ed0f,20,wakeup,339468,2017-11-21T06:44:00-0500
16fe2798ed0f,21,onset,,
16fe2798ed0f,21,wakeup,,
16fe2798ed0f,22,onset,369240,2017-11-23T00:05:00-0500
16fe2798ed0f,22,wakeup,373896,2017-11-23T06:33:00-0500
1716cd4163b2,1,onset,7512,2019-05-03T22:56:00-0400
1716cd4163b2,1,wakeup,14400,2019-05-04T08:30:00-0400
1716cd4163b2,2,onset,25200,2019-05-04T23:30:00-0400
1716cd4163b2,2,wakeup,32256,2019-05-05T09:18:00-0400
1716cd4163b2,3,onset,41316,2019-05-05T21:53:00-0400
1716cd4163b2,3,wakeup,47880,2019-05-06T07:00:00-0400
1716cd4163b2,4,onset,58452,2019-05-06T21:41:00-0400
1716cd4163b2,4,wakeup,65232,2019-05-07T07:06:00-0400
1716cd4163b2,5,onset,75396,2019-05-07T21:13:00-0400
1716cd4163b2,5,wakeup,82332,2019-05-08T06:51:00-0400
1716cd4163b2,6,onset,92556,2019-05-08T21:03:00-0400
1716cd4163b2,6,wakeup,99540,2019-05-09T06:45:00-0400
1716cd4163b2,7,onset,110040,2019-05-09T21:20:00-0400
1716cd4163b2,7,wakeup,117072,2019-05-10T07:06:00-0400
1716cd4163b2,8,onset,128472,2019-05-10T22:56:00-0400
1716cd4163b2,8,wakeup,133920,2019-05-11T06:30:00-0400
1716cd4163b2,9,onset,145164,2019-05-11T22:07:00-0400
1716cd4163b2,9,wakeup,151776,2019-05-12T07:18:00-0400
1716cd4163b2,10,onset,161880,2019-05-12T21:20:00-0400
1716cd4163b2,10,wakeup,168912,2019-05-13T07:06:00-0400
1716cd4163b2,11,onset,179268,2019-05-13T21:29:00-0400
1716cd4163b2,11,wakeup,186240,2019-05-14T07:10:00-0400
1716cd4163b2,12,onset,196152,2019-05-14T20:56:00-0400
1716cd4163b2,12,wakeup,202884,2019-05-15T06:17:00-0400
1716cd4163b2,13,onset,214200,2019-05-15T22:00:00-0400
1716cd4163b2,13,wakeup,220620,2019-05-16T06:55:00-0400
1716cd4163b2,14,onset,231744,2019-05-16T22:22:00-0400
1716cd4163b2,14,wakeup,237732,2019-05-17T06:41:00-0400
1716cd4163b2,15,onset,249552,2019-05-17T23:06:00-0400
1716cd4163b2,15,wakeup,255492,2019-05-18T07:21:00-0400
1716cd4163b2,16,onset,264912,2019-05-18T20:26:00-0400
1716cd4163b2,16,wakeup,272652,2019-05-19T07:11:00-0400
1716cd4163b2,17,onset,282732,2019-05-19T21:11:00-0400
1716cd4163b2,17,wakeup,289764,2019-05-20T06:57:00-0400
1716cd4163b2,18,onset,299520,2019-05-20T20:30:00-0400
1716cd4163b2,18,wakeup,307164,2019-05-21T07:07:00-0400
1716cd4163b2,19,onset,317604,2019-05-21T21:37:00-0400
1716cd4163b2,19,wakeup,324276,2019-05-22T06:53:00-0400
1716cd4163b2,20,onset,334884,2019-05-22T21:37:00-0400
1716cd4163b2,20,wakeup,341100,2019-05-23T06:15:00-0400
1716cd4163b2,21,onset,351696,2019-05-23T20:58:00-0400
1716cd4163b2,21,wakeup,358680,2019-05-24T06:40:00-0400
1716cd4163b2,22,onset,370008,2019-05-24T22:24:00-0400
1716cd4163b2,22,wakeup,375564,2019-05-25T06:07:00-0400
1716cd4163b2,23,onset,387576,2019-05-25T22:48:00-0400
1716cd4163b2,23,wakeup,394284,2019-05-26T08:07:00-0400
1716cd4163b2,24,onset,401580,2019-05-26T18:15:00-0400
1716cd4163b2,24,wakeup,410388,2019-05-27T06:29:00-0400
1716cd4163b2,25,onset,421488,2019-05-27T21:54:00-0400
1716cd4163b2,25,wakeup,427764,2019-05-28T06:37:00-0400
1716cd4163b2,26,onset,,
1716cd4163b2,26,wakeup,,
1716cd4163b2,27,onset,,
1716cd4163b2,27,wakeup,,
1716cd4163b2,28,onset,,
1716cd4163b2,28,wakeup,,
1762ab70ec76,1,onset,8256,2018-07-19T23:43:00-0400
1762ab70ec76,1,wakeup,13704,2018-07-20T07:17:00-0400
1762ab70ec76,2,onset,24036,2018-07-20T21:38:00-0400
1762ab70ec76,2,wakeup,31092,2018-07-21T07:26:00-0400
1762ab70ec76,3,onset,,
1762ab70ec76,3,wakeup,,
1762ab70ec76,4,onset,60036,2018-07-22T23:38:00-0400
1762ab70ec76,4,wakeup,65472,2018-07-23T07:11:00-0400
1762ab70ec76,5,onset,77076,2018-07-23T23:18:00-0400
1762ab70ec76,5,wakeup,83016,2018-07-24T07:33:00-0400
1762ab70ec76,6,onset,92160,2018-07-24T20:15:00-0400
